Smiles,pIC50
COCCOc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5nccs5)nc43)CC2)cc1,8.19
COCCOc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5nccs5)nc43)CC2)cc1,8.92
Nc1nc2c(cnn2CCN2CCc3ccc(Br)cc3CC2)c2nc(-c3ccco3)nn12,8.96
Nc1nc2c(cnn2CCN2CCN(c3ccc(F)c(F)c3)CC2)c2nc(-c3ccco3)nn12,8.85
Nc1nc2c(cnn2CCc2cccc(-c3cccnc3)c2)c2nc(-c3ccco3)nn12,8.26
Nc1nc2c(cnn2CCN2CCN(c3ccc(O)cc3)CC2)c2nc(-c3ccco3)nn12,8.89
Nc1nc2c(cnn2CCN2CCN(c3ccc(O)cc3)CC2)c2nc(-c3ccco3)nn12,8.89
CCOC(=O)c1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,8.4
Cc1ccc2cc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)ccc2n1,8.62
Cc1ccc2cc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)ccc2n1,8.62
CCc1ccc2cc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)ccc2n1,8.57
Nc1nc2c(cnn2CCN2Cc3ccccc3C2)c2nc(-c3ccco3)nn12,7.83
CSc1c2c(nc(N)n3nc(-c4ccco4)nc23)nn1CCCc1ccccc1,7.66
Nc1nc2c(cnn2CCCc2ccc(OCC(=O)O)cc2)c2nc(-c3ccco3)nn12,7.99
CCC(C)Oc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,7.66
C=CCCOc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,7.84
Nc1nc2c(cnn2CCCc2ccc(C(=O)O)cc2)c2nc(-c3ccco3)nn12,8.33
Nc1nc2c(cnn2CCCc2ccc(C(=O)O)cc2)c2nc(-c3ccco3)nn12,8.33
C=CCOc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,8.05
Cn1cc2c(nc(NC(=O)Cc3ccsc3)n3nc(-c4ccco4)nc23)n1,7.5
Cn1cc2c(nc(NC(=O)Cc3ccsc3)n3nc(-c4ccco4)nc23)n1,7.5
Nc1nc2c(cnn2CCc2ccc(-c3cccnc3)cc2)c2nc(-c3ccco3)nn12,8.82
CC(C)Oc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,7.88
CCCOc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,7.93
Nc1nc2c(cnn2CCCc2ccc(OCCF)cc2)c2nc(-c3ccco3)nn12,7.91
Nc1nc2c(cnn2CCc2ccc(-c3cccnc3)cn2)c2nc(-c3ccco3)nn12,7.94
Nc1nc2c(cnn2CCCc2ccc(OCCO)cc2)c2nc(-c3ccco3)nn12,7.62
Nc1nc2c(ncn2CCN2CCN(c3ccccc3)CC2)c2nc(-c3ccco3)nn12,8.77
N/C(=N/O)c1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,8.22
N/C(=N/O)c1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,8.22
N=C(N)c1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,8.36
N=C(N)c1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,8.36
Nc1nc2c(cnn2CCN2CCN(c3ccccc3)CC2)c2nc(-c3ccco3)nn12,8.8
CCOC(=O)c1ccc(CCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,8.4
COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,7.96
COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,8.39
COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,8.39
COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,8.39
COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,8.71
COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,8.33
Cn1cc2c(nc(NC(=O)COc3ccccc3)n3nc(-c4ccco4)nc23)n1,7.82
Cn1cc2c(nc(NC(=O)COc3ccccc3)n3nc(-c4ccco4)nc23)n1,7.82
Nc1nc2c(cnn2CCN2CCc3ccccc3CC2)c2nc(-c3ccco3)nn12,8.7
Nc1nc2c(cnn2CCc2ccc(S(N)(=O)=O)cc2)c2nc(-c3ccco3)nn12,8.88
Nc1nc2c(cnn2CCc2ccc(S(N)(=O)=O)cc2)c2nc(-c3ccco3)nn12,8.88
Nc1nc2c(ncn2CCN2CCN(c3nccs3)CC2)c2nc(-c3ccco3)nn12,8.77
Nc1nc2c(ncn2CCN2CCN(c3ncc(F)cn3)CC2)c2nc(-c3ccco3)nn12,8.85
Nc1nc2c(cnn2CCCc2ccc(O)cc2)c2nc(-c3ccco3)nn12,8.0
Nc1nc2c(cnn2CCCc2ccc(O)cc2)c2nc(-c3ccco3)nn12,8.82
Nc1nc2c(cnn2CCCc2ccc(O)cc2)c2nc(-c3ccco3)nn12,8.82
Nc1nc2c(cnn2CCc2ccc(-c3ccccc3)cc2)c2nc(-c3ccco3)nn12,8.96
COCCOc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccccc5C(F)(F)F)nc43)CC2)cc1,8.0
Nc1nc2c(cnn2CCCc2ccccc2)c2nc(-c3ccco3)nn12,8.92
Cc1nc2cc(N3CCN(CCn4c(=O)n(C)c5c4nc(N)n4nc(-c6ccco6)nc54)CC3)c(F)cc2o1,9.82
Cc1nc2cc(N3CCN(CCn4c(=O)n(C)c5c4nc(N)n4nc(-c6ccco6)nc54)CC3)c(F)cc2o1,9.4
COCCOc1cc(F)c(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1F,9.05
COCCOc1c(F)cc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1F,9.22
Cn1c(=O)n(CCN2CCN(c3ccc(OC4CCOC4)cc3)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,9.66
Cn1c(=O)n(CCN2CCN(c3ccc(OC4CCOC4)cc3)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,9.7
COCCOc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1F,9.15
Cn1c(=O)n(CCN2CCN(c3ccc(OC4CCOCC4)cc3)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,9.59
Cn1c(=O)n(CCN2CCN(c3ccc(OC4CCOCC4)cc3)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,9.52
COCC(C)Oc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,9.4
COCCOc1cccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)c1,9.3
COCCOc1cccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)c1,9.3
COc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)c(F)c1,10.22
COc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)c(F)c1,9.4
Cc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)nc1,9.4
Cn1c(=O)n(CCN2CCN(c3ccc(OC4CC4)cc3)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,9.52
Cn1c(=O)n(CCN2CCN(c3ccc(OC4CC4)cc3)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,9.6
Cn1c(=O)n(CCN2CCN(c3ccc(C#N)c(F)c3)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,9.4
Cn1c(=O)n(CCN2CCN(c3ccc(C#N)c(F)c3)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,9.3
COCCOc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,9.38
Cn1c(=O)n(CCN2CCN(c3ccc(OC(F)F)cc3)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,9.57
COc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,9.68
COc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,9.0
Cn1c(=O)n(CCN2CCN(c3nc(C(F)(F)F)cs3)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,9.05
Cn1c(=O)n(CCN2CCN(c3ccc(C#N)cc3)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,9.22
Cn1c(=O)n(CCN2CCN(c3ccc(C#N)cc3)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,9.52
Cn1c(=O)n(CCN2CCN(c3ccc(F)cc3F)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,10.15
Cn1c(=O)n(CCN2CCN(c3ccc(F)cc3F)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,9.0
COCCOc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)c(C(F)(F)F)c1,9.4
COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)c(F)c1,9.4
COCCOc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)c(F)c1,9.1
Cc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)nc1,9.0
Nc1nc2c(ncn2CCN2CCN(c3ccc(Cl)cn3)CC2)c2nc(-c3ccco3)nn12,9.05
COCCOc1ccc(C2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,9.15
Nc1nc2c(cnn2CCN2CCc3ccc([N+](=O)[O-])cc3CC2)c2nc(-c3ccco3)nn12,9.15
COCCOc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5nccs5)nc43)CC2)cc1F,9.4
Nc1nc2c(cnn2CCN2CCN(c3ccc(F)c(F)c3F)CC2)c2nc(-c3ccco3)nn12,9.22
Nc1nc2c(cnn2CCN2CCN(c3ccc(OCCOC4CC4)cc3)CC2)c2nc(-c3ccco3)nn12,9.22
COCCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,9.22
CC(=O)COc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,9.1
COCCOc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,9.05
COCCOc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,9.05
Nc1nc2c(ncn2CCN2CCN(c3ccc(Cl)cc3F)CC2)c2nc(-c3ccco3)nn12,9.52
COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,9.05
COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,9.5
COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,9.22
COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,9.3
COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,9.0
Nc1nc2c(cnn2CCN2CCN(c3ccc(F)cc3F)CC2)c2nc(-c3ccco3)nn12,9.22
Nc1nc2c(cnn2CCc2ccc(S(=O)(=O)N(CCCl)CCCl)cc2)c2nc(-c3ccco3)nn12,9.23
Nc1nc2c(cnn2CCc2ccc(S(=O)(=O)N(CCCl)CCCl)cc2)c2nc(-c3ccco3)nn12,9.23
Nc1nc2c(cnn2CCc2ccc(S(=O)(=O)N(CCO)CCO)cc2)c2nc(-c3ccco3)nn12,9.92
Nc1nc2c(cnn2CCc2ccc(S(=O)(=O)N(CCO)CCO)cc2)c2nc(-c3ccco3)nn12,9.1
Nc1nc2c(cnn2CCc2ccc(S(=O)(=O)N(CCO)CCO)cc2)c2nc(-c3ccco3)nn12,9.1
Nc1nc2c(cnn2CCCc2ccc3c(c2)OC(CO)(CO)O3)c2nc(-c3ccco3)nn12,9.72
Nc1nc2c(cnn2CCCc2ccc3c(c2)OC(CO)(CO)O3)c2nc(-c3ccco3)nn12,9.72
COc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,10.0
COc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,10.0
Nc1nc2c(cnn2CCN2CCN(c3ccc(OCCO)cc3)CC2)c2nc(-c3ccco3)nn12,9.22
Nc1nc2c(cnn2CCN2CCN(c3ccc(OCCO)cc3)CC2)c2nc(-c3ccco3)nn12,9.22
Nc1nc2c(cnn2CCN2CCN(c3ccccc3F)CC2)c2nc(-c3ccco3)nn12,9.22
Nc1nc2c(ncn2CCN2CCN(c3ccc(F)cc3F)CC2)c2nc(-c3ccco3)nn12,9.15
Nc1nc2c(cnn2CCCc2ccc([N+](=O)[O-])cc2)c2nc(-c3ccco3)nn12,9.0
Nc1nc2c(cnn2CCCc2ccc([N+](=O)[O-])cc2)c2nc(-c3ccco3)nn12,9.0
Nc1nc2c(ncn2CCN2CCC(c3ccc(F)cc3)CC2)c2nc(-c3ccco3)nn12,9.05
Nc1nc2c(cnn2CCc2ccc(N(CCO)CCO)cc2)c2nc(-c3ccco3)nn12,9.92
Nc1nc2c(cnn2CCc2ccc(N(CCO)CCO)cc2)c2nc(-c3ccco3)nn12,9.92
Nc1nc2c(cnn2CCc2ccc(-c3cnccn3)cc2)c2nc(-c3ccco3)nn12,9.05
Nc1nc2c(ncn2CCN2CCN(c3cccc(Cl)c3)CC2)c2nc(-c3ccco3)nn12,9.4
CCOC(=O)COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,9.37
COc1ccc(-c2ccc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)cc2)cc1,9.3
Nc1nc2c(cnn2CCN2CCN(c3ccc(Cl)cc3)CC2)c2nc(-c3ccco3)nn12,9.3
Cc1ccc(-c2ccc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)cc2)cn1,9.22
Nc1nc2c(cnn2CCN2CCN(c3ccc(F)cc3)CC2)c2nc(-c3ccco3)nn12,9.0
Nc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,9.66
Nc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,9.66
Nc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,9.66
CCOC(=O)COc1ccc(CCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,9.37
COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,10.32
COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,10.32
NCc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,9.89
NCc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,9.89
N/C(=N\O)c1ccc(CCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,9.74
Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,9.22
Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,9.22
Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,9.22
Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,9.74
Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,9.8
Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,9.8
Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,9.8
Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,9.51
Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,9.47
Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,9.51
Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,9.47
Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,9.47
COCCOc1ccc(N2CCN(CCN(CC3CC3)c3cc4nc(-c5ccco5)nn4c(N)n3)CC2)cc1,9.1
CC(C)=CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,9.1
CC(C)=CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,9.1
CC(C)=CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,9.1
CC(C)CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,9.11
CC(C)CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,9.11
CC(C)CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,9.11
COCCOc1ccc(N2CCN(CCN(CCOC)c3cc4nc(-c5ccco5)nn4c(N)n3)CC2)cc1,9.15
Nc1nc(N(CCN2CCN(c3ccc(F)cc3F)CC2)CC2CC2)cc2nc(-c3ccco3)nn12,9.52
CC(C)(C)OC(=O)N1CCN(c2cccc(-c3cc4nc(-c5ccco5)nn4c(N)n3)c2)CC1,9.3
COCCN(CCN1CCN(c2ccc(F)cc2F)CC1)c1cc2nc(-c3ccco3)nn2c(N)n1,9.3
CC1=C(C(=O)OC(C)C)C(c2ncco2)n2c(nc3ccccc32)N1,9.0
S=c1sc2c(ncn3nc(-c4ccco4)nc23)n1-c1ccccc1I,9.15
CCN(CCN1CCN(c2ccc(F)cc2F)CC1)c1cc2nc(-c3ccco3)nn2c(N)n1,9.05
CN(CCN1CCN(c2ccc(F)cc2F)CC1)c1cc2nc(-c3ccco3)nn2c(N)n1,9.0
COCCN(CCc1ccc(F)cc1)c1cc2nc(-c3ccco3)nn2c(N)n1,9.0
Nc1nc2c(c3nn(Cc4ccccc4)c(=O)n13)CCc1ccccc1-2,9.3
S=c1sc2c(ncn3nc(-c4ccco4)nc23)n1-c1cccc(Cl)c1,10.42
CCCCn1c(=S)sc2c1ncn1nc(-c3ccco3)nc21,9.92
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCCN)cc3)nc2n(CCC)c1=O,9.0
S=c1sc2c(ncn3nc(-c4ccco4)nc23)n1-c1ccc(I)cc1,9.24
CCCn1c(=S)sc2c1ncn1nc(-c3ccco3)nc21,9.42
Nc1nc(N[C@@H]2CCC[C@H]2O)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,9.1
CCCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2[11CH3])n(CCC)c1=O,9.0
CCCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CCC)c1=O,9.0
CN(CCN1CCN(c2ccc(F)cc2F)CC1)c1cc2nc(-c3cnco3)nn2c(N)n1,9.52
C=CCn1c(=S)sc2c1ncn1nc(-c3ccco3)nc21,10.8
S=c1sc2c(ncn3nc(-c4ccco4)nc23)n1-c1ccc(Cl)cc1,9.82
Cc1cc(C)n(-c2cc(NC(=O)COc3cc(F)cc(CN4CCCC4)c3)nc(-c3ccc(C)o3)n2)n1,9.3
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.4
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.37
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.17
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.04
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.46
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.39
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.28
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.07
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.0
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.08
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.85
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,9.34
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,9.0
COCCOc1ccc(N2CCN(CCN(C)c3cc4nc(-c5cccc(C#N)c5)nn4c(N)n3)CC2)cc1,9.15
Cc1cc(C)n(-c2cc(NC(=O)COc3cc(F)cc(CN(C)C)c3)nc(-c3ccc(C)o3)n2)n1,9.3
COc1cc(CN(C)C)ccc1OCC(=O)Nc1cc(-n2nc(C)cc2C)nc(-c2ccc(C)o2)n1,9.7
CCc1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N,9.0
Nc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccccc3Cl)c2n1,9.0
Cc1ccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c(CN(C)C)c1,9.0
COc1ccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c(CN(C)C)c1,9.05
COc1cc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)ccc1CN(C)C,9.52
Cc1nccnc1-c1nc2cc(N(C)CCN3CCN(c4ccc(F)cc4F)CC3)nc(N)n2n1,9.52
Nc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccc(F)cc3)c2n1,9.0
Cc1cccc(CNC(=O)n2cnc3c(-c4ccco4)nc(N)nc32)c1,9.0
Nc1nc(-c2ccco2)c2nnn(Cc3ccc(N)c(F)c3)c2n1,9.15
Nc1nc(-c2ccco2)c2ncn(C(=O)NCc3cccs3)c2n1,9.0
Cc1cc(C)n(-c2cc(NC(=O)COc3ccccc3CN(C)C)nc(-c3ccc(C)o3)n2)n1,9.0
Cc1ccc(CNC(=O)n2cnc3c(-c4ccco4)nc(N)nc32)cc1,9.0
Nc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccccc3)c2n1,9.0
CCN(C)Cc1cccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c1,9.52
CCN(C)Cc1cccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c1,9.52
Cn1c(=O)c2[nH]c(-c3ccc(OCCCN4CCN(Cc5ccccc5Cl)CC4)cc3)nc2n(C)c1=O,9.92
CCNCc1cccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c1,9.52
CCNCc1cccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c1,9.52
Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CN(C)C)c3)nc(-c3ccc(C)o3)n2)n1,9.4
Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CN(C)C)c3)nc(-c3ccc(C)o3)n2)n1,9.4
Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CCN(C)C)c3)nc(-c3ccc(C)o3)n2)n1,9.3
Cc1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N,9.2
CCOc1ccc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccccn3)n2)cc1OC,9.0
Cc1cc(C)n(-c2cc(NC(=O)Cc3ccc(CN4CCOCC4)cc3)nc(-c3ccc(C)o3)n2)n1,9.1
Cc1cc(C)n(-c2cc(NC(=O)COc3ccc(CN(C)C)cc3)nc(-c3ccc(C)o3)n2)n1,9.52
Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CN)c3)nc(-c3ccc(C)o3)n2)n1,9.15
Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CN)c3)nc(-c3ccc(C)o3)n2)n1,9.52
Nc1nc(C(=O)NCCc2ccc(O)cc2)cn2nc(-c3ccco3)nc12,9.0
Cc1cc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)cc(C)n1,9.15
Cc1cc(C)n(-c2cc(NC(=O)Cc3ccc(S(C)(=O)=O)cc3)nc(-c3ccccn3)n2)n1,9.0
Cc1cc(C)n(-c2cc(NC(=O)Cc3ccc(CN(C)C)cc3)nc(-c3ccc(C)o3)n2)n1,9.7
COc1cc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccccn3)n2)cc(OC)c1,9.0
COc1c(C)cc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1C,9.77
Nc1nc(-c2ccco2)c2cnn(C(=O)NCc3ccccc3)c2n1,9.0
COc1ccc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccccn3)n2)cc1,9.0
Nc1nc(-c2nccs2)c2c(n1)-c1ccccc1C2=O,9.3
Nc1nc(-c2ccc(Cl)o2)c2c(n1)-c1ccccc1C2=O,9.7
NCCC(=O)Nc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1,9.23
Cn1c(=O)c2[nH]c(-c3ccc(OCCCn4ccnc4)cc3)nc2n(C)c1=O,10.38
Nc1nc(N2CCN3C[C@@H](COc4cccc(F)c4)CC[C@H]3C2)nc2nc(-c3ccco3)nn12,9.7
CC(=O)Nc1cc(-c2cc(F)cc(OC3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,9.0
CC(=O)Nc1cc(-c2cc(F)cc(O[C@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,9.0
COC1CCN(c2cccc(-c3cc(NC(C)=O)nc(-n4nc(C)cc4C)n3)n2)CC1,9.36
COC1CCN(c2cccc(-c3cc(NC(C)=O)nc(-n4nc(C)cc4C)n3)n2)CC1,9.4
Cn1c(=O)c2[nH]c(-c3ccc(OCCN4CCCC4)cc3)nc2n(C)c1=O,9.7
Cn1c(=O)c2[nH]c(-c3ccc(OCCN4CCOCC4)cc3)nc2n(C)c1=O,9.51
Cn1c(=O)c2[nH]c(-c3ccc(OCCC4CCNCC4)cc3)nc2n(C)c1=O,9.54
Nc1nc(-c2ccco2)c2cnn(Cc3cccc(Cl)c3)c2n1,9.0
Cn1c(=O)c2[nH]c(-c3ccc(OC4CCCC4)cc3)nc2n(C)c1=O,10.14
CCN(CC)CCOc1ccc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1,9.6
COC1CN(c2cccc(-c3cc(NC(C)=O)nc(-n4nc(C)cc4C)n3)n2)C1,9.33
Nc1nc(-c2ccco2)c2c(n1)-c1ccccc1C2=O,10.0
Nc1nc(-c2ccco2)c2c(n1)-c1ccccc1C2=O,10.0
CN(C)CCOc1ccc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1,9.4
Nc1nc(-c2cccs2)c2c(n1)-c1ccccc1C2=O,9.22
CC(=O)Nc1cc(-c2cccc(N3CCN(C)CC3)n2)nc(-n2nc(C)cc2C)n1,9.15
CC(C)c1ccc2c(c1)-c1nc(N)nc(-c3ccc(Br)o3)c1C2,9.1
